"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"170",170,0,383.175504614727,15.8495674730909,0,345.289457696258,1967.16657182954,0,0,6959.00829716712,2016.79356748184,15
"171",171,0,383.149635322928,15.8717411517757,0,345.833971038551,1967.50904980965,0,0,6849.55960212452,2016.79356748184,15
"172",172,0,383.125807110426,15.8921653339206,0,346.370994497182,1967.84616581274,0,0,6742.32006190687,2016.79356748184,15
"173",173,0,383.104027076882,15.9108339341012,0,346.900654932129,1968.17802832304,0,0,6637.25020603389,2016.79356748184,15
"174",174,0,383.084301711699,15.9277413899725,0,347.423077924581,1968.50474388139,0,0,6534.31116698454,2016.79356748184,15
"175",175,0,383.066636892087,15.9428826639254,0,347.938387761563,1968.82641711522,0,0,6433.46467660534,2016.79356748184,15
"176",176,0,383.051037881314,15.9562532445883,0,348.446707422174,1969.14315076833,0,0,6334.67306207843,2016.79356748184,15
"177",177,0,383.037509327134,15.9678491481712,0,348.948158565343,1969.4550457304,0,0,6237.89924147013,2016.79356748184,15
"178",178,0,383.026055260406,15.9776669196522,0,349.442861519032,1969.76220106635,0,0,6143.10671889341,2016.79356748184,15
"179",179,0,383.016679093891,15.9857036338075,0,349.930935270832,1970.06471404531,0,0,6050.25957930843,2016.79356748184,15
"180",180,0,383.009383621237,15.9919568960827,0,350.412497459849,1970.36268016946,0,0,5959.32248298222,2016.79356748184,15
"181",181,0,383.004171016142,15.9964248433064,0,350.887664369836,1970.65619320244,0,0,5870.2606596389,2016.79356748184,15
"182",182,0,383.001042831714,15.9991061442451,0,351.356550923502,1970.94534519756,0,0,5783.0399023172,2016.79356748184,15
"183",183,0,383,16,0,351.819270677918,1971.23022652561,0,0,5697.62656095978,2016.79356748184,15
"184",184,0,383.001042831714,15.9991061442451,0,352.275935820973,1971.51092590239,0,0,5613.98753575665,2016.79356748184,15
"185",185,0,383.004171016142,15.9964248433064,0,352.726657168816,1971.78753041591,0,0,5532.09027025967,2016.79356748184,15
"186",186,0,383.009383621237,15.9919568960827,0,353.171544164220,1972.06012555312,0,0,5451.90274429131,2016.79356748184,15
"187",187,0,383.016679093891,15.9857036338075,0,353.610704875813,1972.32879522645,0,0,5373.39346666267,2016.79356748184,15
"188",188,0,383.026055260406,15.9776669196522,0,354.044245998138,1972.59362179984,0,0,5296.53146772097,2016.79356748184,15
"189",189,0,383.037509327134,15.9678491481712,0,354.472272852452,1972.85468611443,0,0,5221.28629174122,2016.79356748184,15
"190",190,0,383.051037881314,15.9562532445883,0,354.894889388254,1973.11206751389,0,0,5147.62798918086,2016.79356748184,15
"191",191,0,383.066636892087,15.9428826639254,0,355.31219818547,1973.36584386933,0,0,5075.52710880988,2016.79356748184,15
"192",192,0,383.084301711699,15.9277413899725,0,355.724300457254,1973.61609160381,0,0,5004.95468973262,2016.79356748184,15
"193",193,0,383.104027076882,15.9108339341012,0,356.131296053356,1973.86288571648,0,0,4935.88225331548,2016.79356748184,15
"194",194,0,383.125807110426,15.8921653339206,0,356.533283464018,1974.10629980623,0,0,4868.28179503273,2016.79356748184,15
"195",195,0,383.149635322928,15.8717411517757,0,356.930359824359,1974.34640609504,0,0,4802.12577624424,2016.79356748184,15
"196",196,0,383.175504614727,15.8495674730909,0,357.322620919203,1974.58327545084,0,0,4737.38711591624,2016.79356748184,15
"197",197,0,383.203407278018,15.8256509045563,0,357.710161188305,1974.81697740995,0,0,4674.03918229758,2016.79356748184,15
"198",198,0,383.233334999147,15.7999985721593,0,358.093073731967,1975.04758019918,0,0,4612.05578456219,2016.79356748184,15
"199",199,0,383.265278861095,15.7726181190616,0,358.471450316964,1975.27515075740,0,0,4551.41116442655,2016.79356748184,15
"200",200,0,383.299229346125,15.7435177033217,0,358.845381382795,1975.49975475679,0,0,4492.07998775642,2016.79356748184,15
"201",201,0,383.335176338625,15.7127059954643,0,359.214956048183,1975.7214566236,0,0,4434.03733616661,2016.79356748184,15
"202",202,0,383.37310912812,15.6801921758968,0,359.580262117835,1975.94031955853,0,0,4377.25869862838,2016.79356748184,15
"203",203,0,383.413016412463,15.6459859321743,0,359.941386089387,1976.15640555669,0,0,4321.71996308746,2016.79356748184,15
"204",204,0,383.454886301202,15.6100974561125,0,360.298413160554,1976.36977542709,0,0,4267.39740810794,2016.79356748184,15
"205",205,0,383.498706319123,15.5725374407518,0,360.651427236428,1976.58048881182,0,0,4214.26769454246,2016.79356748184,15
"206",206,0,383.544463409967,15.5333170771709,0,361.000510936897,1976.78860420468,0,0,4162.30785724079,2016.79356748184,15
"207",207,0,383.592143940322,15.4924480511522,0,361.345745604188,1976.99417896952,0,0,4111.49529680367,2016.79356748184,15
"208",208,0,383.641733703683,15.4499425397005,0,361.687211310489,1977.19726935809,0,0,4061.80777138649,2016.79356748184,15
"209",209,0,383.693217924683,15.4058132074145,0,362.024986865627,1977.39793052752,0,0,4013.22338856106,2016.79356748184,15
"210",210,0,383.746581263501,15.3600732027134,0,362.359149824801,1977.59621655738,0,0,3965.72059724181,2016.79356748184,15
"211",211,0,383.801807820428,15.3127361539193,0,362.68977649634,1977.79218046636,0,0,3919.27817968172,2016.79356748184,15
"212",212,0,383.858881140604,15.2638161651967,0,363.016941949462,1977.98587422854,0,0,3873.87524354207,2016.79356748184,15
"213",213,0,383.917784218925,15.2133278123500,0,363.340720022032,1978.17734878924,0,0,3829.49121404651,2016.79356748184,15
"214",214,0,383.978499505106,15.161286138481,0,363.661183328292,1978.36665408055,0,0,3786.10582621813,2016.79356748184,15
"215",215,0,384.041008908910,15.1077066495061,0,363.978403266562,1978.55383903642,0,0,3743.69911720992,2016.79356748184,15
"216",216,0,384.105293805540,15.0526053095369,0,364.292450026871,1978.73895160735,0,0,3702.25141872885,2016.79356748184,15
"217",217,0,384.171335041190,14.9959985361232,0,364.603392598548,1978.92203877483,0,0,3661.74334956480,2016.79356748184,15
"218",218,0,384.239112938744,14.9379031953619,0,364.91129877773,1979.10314656524,0,0,3622.15580822029,2016.79356748184,15
"219",219,0,384.308607303650,14.8783365968712,0,365.216235174774,1979.28232006352,0,0,3583.46996565118,2016.79356748184,15
"220",220,0,384.379797429928,14.8173164886333,0,365.518267221600,1979.45960342643,0,0,3545.6672581226,2016.79356748184,15
